x,y,cluster
0.106,0.718,0
0.275,0.977,0
0.767,0.827,3
0.094,0.788,0
0.236,0.437,0
0.134,0.771,0
0.309,0.938,0
1.032,0.569,2
0.467,0.726,3
0.099,0.805,0
0.067,0.795,0
0.522,0.038,4
0.474,0.7,3
0.631,0.788,3
0.31,0.94,0
0.287,0.489,0
0.511,0.731,3
0.112,0.811,0
0.02,0.795,0
0.702,0.722,3
0.239,0.461,0
1.021,0.561,2
0.328,0.873,0
0.959,0.516,2
0.377,0.904,0
0.458,0.758,3
0.499,0.723,3
0.459,0.816,3
0.387,0.913,3
0.413,0.046,1
0.479,0.096,4
0.506,0.754,3
0.386,0.084,1
0.34,0.958,0
0.02,0.776,0
0.963,0.476,2
0.519,0.096,4
0.406,0.081,1
0.063,0.8,0
0.382,0.106,1
0.425,0.072,1
0.34,0.893,0
0.757,0.835,3
0.403,0.063,1
0.974,0.484,2
0.068,0.762,0
0.659,0.873,3
0.273,0.861,0
0.355,0.127,1
0.336,0.061,1
0.172,0.813,0
1.004,0.482,2
0.057,0.86,0
0.259,0.406,0
0.35,0.051,1
0.684,0.895,3
0.7,0.751,3
0.51,0.126,4
0.546,0.137,4
0.953,0.476,2
0.51,0.065,4
0.308,0.075,1
0.31,0.913,0
0.71,0.821,3
0.041,0.74,0
0.245,0.94,0
0.38,0.751,0
0.423,0.109,1
0.274,0.932,0
0.374,0.74,0
0.499,0.109,4
0.379,0.855,0
0.542,0.053,4
0.954,0.561,2
0.983,0.619,2
0.298,0.444,0
0.305,0.546,0
0.366,0.521,0
0.459,0.13,4
0.501,0.141,4
0.065,0.754,0
0.13,0.79,0
0.431,0.736,3
0.096,0.795,0
0.495,0.697,3
0.289,0.856,0
0.152,0.793,0
0.483,0.676,3
0.046,0.787,0
0.413,0.72,3
0.394,0.068,1
0.395,0.658,0
0.501,0.702,3
0.642,0.844,3
0.682,0.844,3
0.077,0.756,0
0.287,0.56,0
0.372,0.132,1
0.513,0.057,4
0.455,0.676,3
0.045,0.761,0
1,0.548,2
0.529,0.054,4
0.453,0.735,3
0.426,0.136,1
0.413,0.793,3
0.414,0.709,3
0.111,0.754,0
0.479,0.124,4
0.262,0.962,0
1.039,0.539,2
0.46,0.703,3
1.074,0.575,2
0.654,0.74,3
0.383,0.716,0
0.453,0.747,3
0.479,0.082,4
0.017,0.804,0
0.238,0.888,0
0.276,0.829,0
0.427,0.784,3
0.502,0.059,4
0.999,0.462,2
0.095,0.807,0
1.048,0.588,2
0.317,0.462,0
0.981,0.486,2
0.484,0.06,4
0.597,0.796,3
0.3,0.854,0
0.242,0.475,0
0.738,0.791,3
0.447,0.031,4
0.326,0.484,0
0.328,0.845,0
0.627,0.821,3
0.694,0.816,3
0.303,0.797,0
0.426,0.764,3
0.085,0.786,0
0.651,0.787,3
0.096,0.769,0
0.296,0.852,0
0.239,0.976,0
0.086,0.769,0
0.265,0.502,0
0.951,0.494,2
0.437,0.119,1
0.979,0.51,2
1.01,0.541,2
0.425,0.113,1
0.417,0.719,3
0.679,0.837,3
0.379,0.013,1
0.501,0.057,4
0.511,0.673,3
0.122,0.731,0
0.216,0.918,0
1.011,0.577,2
0.718,0.817,3
0.259,0.545,0
0.363,0.094,1
0.207,0.491,0
1.035,0.545,2
0.479,0.01,4
0.498,0.692,3
0.486,0.088,4
0.402,0.786,3
0.346,0.066,1
0.992,0.509,2
0.327,0.959,0
0.437,0.777,3
0.112,0.729,0
0.738,0.773,3
0.269,0.541,0
0.27,0.93,0
0.97,0.526,2
0.435,0.721,3
0.431,0.063,1
0.006,0.772,0
0.99,0.502,2
0.001,0.739,0
0.096,0.728,0
0.742,0.796,3
0.331,0.009,1
0.431,0.72,3
0.272,0.895,0
0.347,0.066,1
0.411,0.703,3
0.531,0,4
0.41,0.12,1
0.313,0.513,0
0.446,0.72,3
0.309,0.875,0
0.676,0.771,3
0.311,0.538,0
0.714,0.819,3
0.366,0.069,1
0.938,0.51,2
0.353,0.058,1
0.455,0.703,3
0.307,0.529,0
0.995,0.466,2
0.162,0.79,0
1.052,0.485,2
0.458,0.737,3
0.284,0.848,0
0.663,0.763,3
0.07,0.715,0
0.437,0.716,3
0.275,0.471,0
0.381,0.742,0
0.352,0.916,0
0.449,0.742,3
0.504,0.099,4
0.342,0.125,1
1.046,0.527,2
0.716,0.787,3
0.617,0.82,3
0.198,0.94,0
0.295,0.874,0
0.67,0.76,3
0.38,0.125,1
0.318,0.455,0
0.287,0.9,0
0.108,0.768,0
0.499,0.044,4
0.496,0.036,4
0.714,0.805,3
0.975,0.568,2
0.109,0.787,0
0.66,0.752,3
0.715,0.746,3
0.394,0.678,0
0.939,0.522,2
0.043,0.839,0
0.267,0.1,1
0.266,0.434,0
0.729,0.764,3
0.455,0.761,3
0.546,0.056,4
0.72,0.734,3
1.031,0.56,2
0.236,0.578,0
0.962,0.565,2
0.257,0.526,0
0.051,0.748,0
0.471,0.138,4
0.325,0.878,0
0.234,0.523,0
0.077,0.766,0
0.684,0.787,3
0.234,0.466,0
0.474,0.021,4
0.561,0.001,4
1.025,0.633,2
0.975,0.494,2
0.683,0.754,3
1.033,0.498,2
0.5,0.103,4
0.489,0.002,4
0.479,0.075,4
0.387,0.06,1
0.322,0.886,0
0.037,0.772,0
0.456,0.743,3
0.521,0.064,4
0.968,0.491,2
0.409,0.123,1
0.259,0.51,0
0.329,0.006,1
0.486,0.645,3
0.334,0.951,0
0.499,0.032,4
0.397,0.087,1
0.205,0.527,0
0.686,0.854,3
0.459,0.099,4
0.081,0.749,0
0.735,0.79,3
0.308,0.903,0
0.384,0.036,1
0.189,0.474,0
0.409,0.021,1
0.282,0.928,0
0.496,0.142,4
0.341,0.904,0
0.336,0.691,0
0.954,0.458,2
0.38,0.943,3
0.485,0.084,4
0.335,0.091,1
0.339,0.014,1
0.712,0.797,3
0.939,0.541,2
0.517,0.076,4
0.267,0.477,0
0.456,0.036,4
0.507,0.094,4
0.613,0.779,3
0.455,0.675,3
0.265,0.902,0
0.242,0.911,0
0.71,0.787,3
0.456,0.761,3
0.113,0.776,0
0.487,0.761,3
0.977,0.585,2
0.317,0.139,1
0.275,0.52,0
0.109,0.775,0
0.456,0.032,4
0.686,0.825,3
0.205,0.547,0
0.278,0.46,0
0.243,0.516,0
0.28,0.066,1
0.736,0.833,3
0.358,0.465,0
0.388,0.09,1
0.991,0.556,2
0.281,0.951,0
0.255,0.92,0
0.065,0.756,0
0.301,0.868,0
0.436,0.08,1
0.536,0.008,4
0.675,0.722,3
0.432,0.726,3
0.367,0.084,1
0.298,0.53,0
1.002,0.508,2
0.271,0.871,0
0.498,0.122,4
0.677,0.753,3
0.988,0.541,2
0.958,0.498,2
0.013,0.821,0
0.468,0.739,3
0.317,0.934,0
0.272,0.85,0
0.455,0.06,4
0.356,0.454,0
0.676,0.759,3
0.65,0.824,3
0.25,0.929,0
0.534,0.127,4
0.271,0.92,0
0.703,0.839,3
0.644,0.804,3
0.382,0.713,0
0.472,0.09,4
0.756,0.806,3
0.298,0.049,1
0.43,0.017,1
0.525,0.114,4
0.29,0.484,0
0.012,0.807,0
0.501,0.064,4
0.324,0.945,0
0.47,0.749,3
0.342,0.093,1
0.447,0.711,3
0.044,0.72,0
0.278,0.5,0
0.059,0.834,0
0.22,0.472,0
0.934,0.53,2
0.084,0.773,0
0.668,0.818,3
0.3,0.988,0
0.009,0.771,0
0.393,0.06,1
0.635,0.884,3
0.701,0.841,3
0.475,0.015,4
0.501,0.015,4
0.262,0.926,0
0.953,0.544,2
0.264,0.483,0
0.528,0.085,4
0.249,1.003,0
0.944,0.622,2
0.068,0.801,0
0.436,0.059,1
0.277,0.864,0
0.097,0.774,0
0.247,0.921,0
0.469,0.722,3
0.252,0.874,0
0.667,0.822,3
1.004,0.522,2
1.004,0.575,2
0.941,0.582,2
0.278,0.871,0
1.017,0.533,2
0.604,0.776,3
0.53,0.089,4
0.425,0.796,3
0.46,0.701,3
0.406,0.064,1
0.294,0.544,0
0.108,0.754,0
0.343,0.906,0
0.52,0.708,3
0.024,0.862,0
1.029,0.496,2
0.753,0.834,3
0.645,0.819,3
0.236,0.934,0
0.219,0.524,0
0.257,0.933,0
0.284,0.862,0
0.322,0.941,0
0.045,0.791,0
0.201,0.493,0
0.115,0.664,0
0.402,0.086,1
0.483,0.792,3
0.045,0.808,0
0.403,0.682,0
1.007,0.633,2
0.086,0.791,0
0.458,0.741,3
0.399,0.737,3
0.011,0.734,0
0.089,0.81,0
0.661,0.808,3
0.754,0.81,3
0.255,0.554,0
0.445,0.687,3
0.386,0.058,1
0.343,0.882,0
0.264,0.512,0
0.378,0.074,1
0.415,0.113,1
0.361,0.949,0
0.445,0.023,4
0.148,0.773,0
0.434,0.728,3
0.134,0.744,0
0.634,0.052,4
0.363,0.983,0
0.659,0.827,3
0.268,0.48,0
0.11,0.826,0
0.402,0.037,1
0.058,0.752,0
0.234,0.478,0
0.042,0.744,0
0.366,0.026,1
0.263,0.562,0
0.315,0.911,0
0.337,0.088,1
0.307,0.906,0
0.533,0.041,4
0.248,0.909,0
0.369,0.941,0
0.251,0.538,0
0.656,0.705,3
0.03,0.769,0
0.416,0.136,1
0.063,0.783,0
0.337,0.094,1
0.459,0.739,3
0.495,0.099,4
0.629,0.818,3
0.716,0.731,3
0.493,0.095,4
0.276,0.905,0
0.344,0.469,0
0.327,0.101,1
0.232,0.927,0
0.287,0.513,0
0.532,0.103,4
0.981,0.548,2
0.295,0.037,1
0.527,0.063,4
0.696,0.842,3
0.425,0.73,3
0.503,0.122,4
0.696,0.837,3
0.083,0.727,0
0.401,0.751,3
0.517,0.012,4
0.293,0.49,0
0.487,0.047,4
0.026,0.769,0
0.246,0.898,0
0.103,0.782,0
0.979,0.492,2
0.277,0.892,0
0.458,0.659,3
0.269,0.455,0
0.307,0.528,0
1.001,0.553,2
0.694,0.842,3
0.45,0.713,3
0.451,0.078,4
0.354,0.095,1
0.327,0.477,0
0.4,0.075,1
0.444,0.685,3
0.393,0.069,1
0.461,0.628,3
0.481,0.722,3
0.064,0.801,0
0.385,0.73,0
0.21,0.885,0
0.473,0.069,4
0.754,0.796,3
0.972,0.592,2
0.258,0.891,0
0.585,0.085,4
0.045,0.807,0
0.623,0.844,3
0.43,0.083,1
0.28,0.508,0
0.396,0.128,1
0.25,0.501,0
0.313,0.967,0
0.723,0.775,3
0.086,0.803,0
0.993,0.6,2
0.449,0.697,3
0.276,0.514,0
0.334,0.823,0
0.7,0.817,3
0.018,0.716,0
0.1,0.834,0
0.995,0.548,2
0.411,0.07,1
0.274,0.912,0
0.487,0.789,3
0.482,0.134,4
0.647,0.786,3
0.666,0.853,3
0.31,0.84,0
0.104,0.803,0
0.44,0.765,3
0.138,0.817,0
0.496,0.722,3
0.025,0.706,0
0.373,0.672,0
0.468,0.107,4
0.427,0.118,1
0.492,0.054,4
0.345,0.058,1
0.088,0.769,0
0.407,0.737,3
0.64,0.729,3
0.463,0.118,4
0.511,0.063,4
0.063,0.744,0
0.305,0.903,0
0.677,0.839,3
0.245,0.563,0
0.14,0.77,0
0.477,0.691,3
0.503,0.072,4
0.434,0.052,1
0.441,0.74,3
0.538,0.066,4
0.706,0.761,3
0.138,0.846,0
0.922,0.506,2
0.473,0.058,4
0.971,0.585,2
0.45,0.171,4
0.304,0.541,0
0.98,0.52,2
0.683,0.807,3
0.232,0.932,0
0.927,0.53,2
0.336,0.905,0
0.295,0.486,0
0.453,0.777,3
0.238,0.966,0
0.322,0.053,1
0.227,0.538,0
0.933,0.531,2
0.494,0.792,3
1.002,0.505,2
0.974,0.445,2
0.52,0.072,4
0.922,0.575,2
0.474,0.132,4
0.45,0.038,4
0.514,0.093,4
0.076,0.754,0
0.952,0.53,2
0.43,0.741,3
0.992,0.544,2
0.236,0.483,0
1.004,0.561,2
0.376,0.771,0
0.531,0.073,4
0.952,0.57,2
0.25,0.907,0
0.993,0.581,2
0.724,0.754,3
0.54,0.112,4
0.07,0.724,0
0.995,0.581,2
0.525,0.768,3
0.323,0.026,1
0.281,0.956,0
0.518,0.102,4
0.473,0.702,3
1.015,0.498,2
0.935,0.511,2
0.229,0.455,0
0.087,0.76,0
0.278,0.922,0
0.543,0.02,4
0.341,0.917,0
0.499,0.063,4
0.518,0.142,4
0.385,0.071,1
0.729,0.867,3
0.396,0.052,1
0.461,0.128,4
1.01,0.48,2
0.351,0.471,0
0.314,0.046,1
0.319,0.488,0
0.419,0.725,3
0.223,0.522,0
0.457,0.627,3
0.264,0.453,0
0.376,0.111,1
0.425,0.149,1
0.271,0.92,0
0.41,0.119,1
0.225,1.001,0
0.683,0.821,3
0.503,0.769,3
0.431,0.064,1
0.937,0.57,2
0.98,0.503,2
0.456,0.708,3
0.374,0.053,1
0.311,0.892,0
0.553,0.072,4
0.467,0.107,4
0.268,0.818,0
0.623,0.807,3
0.179,0.461,0
0.234,0.522,0
0.291,0.904,0
0.295,0.482,0
0.399,0.727,3
0.93,0.56,2
0.724,0.786,3
0.293,0.463,0
0.339,0.489,0
0.451,0.696,3
0.475,0.111,4
0.213,0.939,0
0.462,0.715,3
1.017,0.588,2
0.559,0.094,4
0.225,0.466,0
0.427,0.72,3
0.417,0.683,3
0.416,0.092,1
0.292,0.881,0
0.415,0.123,1
0.366,0.065,1
0.43,0.685,3
0.246,0.437,0
0.342,0.939,0
0.409,0.624,0
0.254,0.842,0
0.351,0.066,1
0.305,0.871,0
0.254,0.91,0
0.706,0.774,3
0.036,0.811,0
0.298,0.532,0
0.997,0.555,2
0.598,0.742,3
0.177,0.457,0
0.393,0.069,1
0.514,0.072,4
0.268,0.539,0
0.585,0.072,4
0.455,0.684,3
0.064,0.752,0
0.682,0.834,3
0.324,0.894,0
0.937,0.554,2
0.473,0.719,3
0.543,0.049,4
0.358,0.437,0
0.445,0.688,3
0.885,0.487,2
0.48,0.743,3
0.408,0.654,3
0.633,0.81,3
0.034,0.829,0
0.447,0.043,4
0.327,0.846,0
0.999,0.559,2
0.254,0.469,0
0.32,0.522,0
0.118,0.8,0
0.522,0.06,4
0.671,0.816,3
0.38,0.088,1
1.012,0.483,2
0.415,0.109,1
0.27,0.881,0
0.34,0.949,0
0.031,0.823,0
0.348,0.513,0
0.685,0.78,3
0.991,0.482,2
0.256,0.537,0
0.676,0.797,3
0.354,0.07,1
0.397,0.104,1
0.269,0.884,0
0.332,0.867,0
0.265,0.841,0
0.694,0.849,3
0.402,0.112,1
0.645,0.765,3
0.669,0.796,3
0.026,0.808,0
0.422,0.052,1
0.308,0.904,0
0.405,0.798,3
0.368,0.893,0
0.326,0.964,0
0.35,0.047,1
0.965,0.538,2
0.298,0.509,0
0.052,0.731,0
0.298,0.427,0
0.11,0.764,0
0.437,0.077,1
0.298,0.907,0
0.287,0.843,0
0.24,0.46,0
0.047,0.831,0
0.384,0.764,0
0.681,0.8,3
0.097,0.769,0
0.529,0.105,4
0.081,0.743,0
0.425,0.057,1
0.238,0.482,0
0.021,0.882,0
0.352,0.907,0
0.515,0.059,4
0.658,0.812,3
0.083,0.762,0
0.477,0.041,4
0.081,0.802,0
0.541,0.094,4
0.455,0.817,3
0.982,0.583,2
0.335,0.911,0
0.872,0.5,2
0.274,0.553,0
0.636,0.806,3
0.532,0.016,4
0.667,0.774,3
0.307,0.91,0
0.385,0.085,1
0.332,0.489,0
0.731,0.815,3
0.588,0.806,3
0.556,0.095,4
0.43,0.061,1
0.971,0.507,2
0.707,0.815,3
0.288,0.894,0
0.482,0.694,3
0.399,0.662,0
0.06,0.758,0
0.996,0.54,2
0.339,0.978,0
0.256,0.987,0
0.339,0.88,0
0.261,0.514,0
0.402,0.693,0
0.252,0.95,0
1.01,0.477,2
0.387,0.054,1
0.41,0.084,1
0.981,0.538,2
0.015,0.793,0
0.398,0.07,1
0.438,0.028,1
0.523,0.078,4
0.728,0.754,3
0.304,0.983,0
0.981,0.499,2
0.474,0.065,4
0.959,0.498,2
0.395,0.103,1
0.416,0.067,1
0.36,0.096,1
0.466,0.768,3
0.484,0.756,3
0.411,0.709,3
0.525,0.053,4
1.016,0.57,2
0.492,0.039,4
0.939,0.533,2
0.234,0.92,0
0.075,0.801,0
0.673,0.825,3
0.475,0.656,3
0.92,0.498,2
0.222,0.929,0
0.328,0.105,1
1.039,0.606,2
0.064,0.778,0
0.252,0.874,0
0.421,0.738,3
0.313,0.514,0
0.112,0.776,0
0.487,0.692,3
0.276,0.473,0
1.017,0.496,2
0.116,0.757,0
0.447,0.725,3
0.651,0.754,3
0.958,0.553,2
0.673,0.703,3
0.493,0.051,4
0.996,0.566,2
0.345,0.915,0
0.084,0.794,0
0.518,0.109,4
0.304,0.429,0
0.623,0.806,3
0.283,0.912,0
0.042,0.783,0
0.282,0.506,0
0.58,0.1,4
0.535,0.137,4
0.989,0.602,2
0.471,0.122,4
0.384,0.041,1
0.271,0.465,0
0.269,0.939,0
0.997,0.558,2
1.068,0.557,2
0.307,0.858,0
0.52,0.035,4
0.366,0.074,1
0.256,0.533,0
0.041,0.8,0
0.653,0.803,3
0.089,0.746,0
1.058,0.452,2
0.452,0.75,3
0.494,0.039,4
0.275,0.489,0
0.367,0.877,0
0.279,0.506,0
0.954,0.54,2
0.295,0.047,1
0.515,0.053,4
0.118,0.743,0
0.982,0.53,2
0.982,0.553,2
0.074,0.741,0
0.386,0.088,1
0.668,0.8,3
0.082,0.802,0
0.247,0.492,0
0.385,0.062,1
0.615,0.793,3
0.306,0.927,0
0.125,0.804,0
0.628,0.797,3
0.316,0.885,0
0.253,0.532,0
0.987,0.534,2
0.329,0.884,0
1.015,0.492,2
0.406,0.139,1
0.505,0.077,4
0.687,0.76,3
0.48,0.708,3
0.303,0.515,0
0.43,0.724,3
0.365,0.747,0
0.41,0.767,3
0.5,0.084,4
0.433,0.708,3
0.426,0.793,3
0.279,0.506,0
0.261,0.88,0
0.411,0.775,3
0.474,0.74,3
0.191,0.557,0
0.984,0.574,2
0.945,0.523,2
0.679,0.839,3
0.52,0.068,4
0.493,0.72,3
0.07,0.706,0
0.029,0.822,0
0.475,0.704,3
1.025,0.528,2
0.078,0.743,0
0.983,0.58,2
0.308,0.856,0
0.654,0.875,3
0.386,0.759,0
0.548,0.113,4
0.424,0.733,3
0.691,0.799,3
0.694,0.794,3
0.732,0.85,3
0.233,0.902,0
0.287,0.899,0
0.051,0.832,0
0.308,0.474,0
0.555,0.049,4
0.488,0.071,4
0.255,0.467,0
0.435,0.115,1
1.03,0.572,2
0.299,0.941,0
0.526,0.011,4
0.23,0.883,0
0.295,0.876,0
0.489,0.038,4
0.471,0.04,4
0.778,0.822,3
0.429,0.061,1
0.625,0.776,3
0.457,0.719,3
0.955,0.466,2
0.456,0.068,4
0.527,0.067,4
0.69,0.803,3
0.306,0.929,0
0.52,0.088,4
0.059,0.83,0
0.122,0.769,0
0.3,0.552,0
0.695,0.829,3
0.032,0.778,0
0.271,0.906,0
0.405,0.739,3
0.12,0.848,0
0.628,0.798,3
0.503,0.096,4
0.936,0.557,2
0.486,0.097,4
0.681,0.786,3
0.411,0.056,1
1,0.591,2
0.898,0.544,2
0.431,0.049,1
0.953,0.576,2
0.64,0.808,3
0.972,0.589,2
0.316,0.872,0
0.418,0.715,3
0.339,0.081,1
0.978,0.513,2
0.657,0.859,3
0.661,0.8,3
0.983,0.55,2
0.299,0.505,0
0.296,0.56,0
0.352,0.029,1
0.469,0.09,4
0.298,0.893,0
0.241,1.001,0
0.439,0.077,1
0.486,0.684,3
0.544,0.021,4
0.593,0.838,3
0.401,0.085,1
0.432,0.738,3
0.77,0.78,3
0.711,0.808,3
0.06,0.8,0
0.369,0.73,0
0.418,0.705,3
0.398,0.121,1
0.498,0.08,4
0.03,0.781,0
0.522,0.089,4
0.359,0.522,0
0.432,0.735,3
0.35,0.89,0
0.254,0.953,0
0.655,0.784,3
0.342,0.905,0
1.021,0.55,2
0.669,0.724,3
0.442,0.631,3
0.436,0.066,1
0.506,0.125,4
0.663,0.902,3
0.692,0.842,3
0.407,0.087,1
0.359,0.855,0
0.958,0.461,2
0.425,0.067,1
0.424,0.697,3
0.536,0.073,4
0.42,0.032,1
0.506,0.022,4
0.671,0.795,3
0.98,0.477,2
0.941,0.549,2
0.244,0.534,0
0.299,0.465,0
0.938,0.517,2
0.629,0.758,3
0.989,0.566,2
0.289,0.935,0
0.038,0.761,0
0.05,0.782,0
0.274,0.86,0
0.385,0.077,1
0.279,0.467,0
0.128,0.722,0
0.551,0.01,4
0.495,0.036,4
0.995,0.523,2
0.287,0.875,0
0.375,0.085,1
0.504,0.793,3
0.989,0.547,2
0.245,0.504,0
0.33,0.169,1
0.472,0.739,3
0.313,0.878,0
0.103,0.802,0
0.291,0.892,0
0.232,0.862,0
0.091,0.802,0
0.339,0.902,0
0.659,0.789,3
0.514,0.041,4
0.389,0.102,1
0.954,0.535,2
0.307,0.544,0
0.248,0.493,0
0.283,0.906,0
0.932,0.468,2
0.258,0.83,0
0.304,0.52,0
1.038,0.532,2
0.176,0.894,0
0.059,0.807,0
1.008,0.536,2
0.347,0.066,1
0.404,0.732,3
0.618,0.736,3
0.474,0.586,3
0.006,0.796,0
0.511,0.073,4
0.347,0.106,1
0.053,0.803,0
0.227,0.532,0
0.471,0.055,4
0.341,0.558,0
0.747,0.867,3
0.605,0.695,3
0.038,0.812,0
0.206,0.575,0
0.315,0.487,0
0.507,0.121,4
0.254,0.454,0
0.059,0.869,0
0.082,0.724,0
0.975,0.637,2
0.483,0.699,3
0.534,0.1,4
1.043,0.511,2
0.977,0.579,2
0.487,0.014,4
0.303,0.5,0
0.326,0.94,0
1.062,0.514,2
0.694,0.829,3
0.304,0.872,0
0.962,0.556,2
0.399,0.002,1
0.518,0.103,4
0.733,0.833,3
0.355,0.016,1
0.429,0.089,1
0.038,0.745,0
0.443,0.734,3
0.384,0.681,0
0.556,0.035,4
0.432,0.672,3
0.93,0.543,2
0.547,0.046,4
0.525,0.091,4
0.999,0.547,2
0.256,0.871,0
0.534,0.072,4
0.279,0.911,0
0.449,0.736,3
0.462,0.083,4
0.565,0.05,4
0.326,0.891,0
0.94,0.534,2
0.276,0.858,0
0.684,0.779,3
0.288,0.542,0
0.359,0.006,1
0.375,0.066,1
0.331,0.893,0
0.488,0.708,3
0.245,0.895,0
0.511,0.717,3
0.785,0.796,3
0.436,0.761,3
0.037,0.778,0
0.221,0.984,0
0.395,0.97,3
0.137,0.411,0
0.471,0.135,4
0.408,0.751,3
0.298,0.567,0
0.247,0.551,0
0.237,0.933,0
0.365,0.029,1
0.386,0.049,1
0.16,0.812,0
0.466,0.121,4
0.372,0.061,1
0.479,0.692,3
0.1,0.74,0
0.687,0.778,3
0.308,0.93,0
0.662,0.828,3
0.984,0.583,2
0.612,0.899,3
0.291,0.491,0
0.992,0.58,2
0.533,0.081,4
0.394,0.098,1
0.483,0.124,4
0.267,0.87,0
0.309,0.418,0
0.154,0.755,0
0.305,0.934,0
0.229,0.5,0
0.26,0.591,0
0.584,0.108,4
0.07,0.785,0
0.345,0.058,1
0.281,0.546,0
0.478,0.108,4
0.44,0.007,1
0.253,0.85,0
0.254,0.483,0
0.07,0.79,0
0.241,0.859,0
0.26,0.559,0
0.032,0.797,0
0.675,0.839,3
0.263,0.512,0
0.4,0.065,1
0.086,0.802,0
0.299,0.902,0
0.178,0.452,0
0.075,0.797,0
0.099,0.838,0
0.559,0.167,4
0.479,0.687,3
0.649,0.813,3
0.48,0.661,3
0.674,0.742,3
0.246,0.903,0
0.425,0.706,3
0.375,0.074,1
0.206,0.459,0
0.388,0.104,1
0.906,0.511,2
0.338,0.05,1
0.747,0.868,3
0.339,0.057,1
0.396,0.074,1
0.273,0.549,0
0.472,0.089,4
0.33,0.866,0
0.409,0.745,3
0.656,0.763,3
0.389,0,1
0.241,0.535,0
0.223,0.966,0
0.73,0.806,3
0.682,0.788,3
0.289,0.913,0
0.46,0.692,3
0.136,0.727,0
0.382,0.737,0
0.403,0.064,1
0.661,0.825,3
0.39,0.126,1
0.703,0.771,3
0.727,0.737,3
0.279,0.938,0
0.247,0.523,0
0.245,0.5,0
0.382,0.037,1
0.43,0.782,3
0.664,0.813,3
0.46,0.075,4
0.785,0.822,3
0.287,0.535,0
0.965,0.593,2
0.372,0.117,1
0.086,0.743,0
1.032,0.566,2
0.338,0.476,0
0.709,0.772,3
0.544,0.028,4
0.292,0.953,0
0.07,0.736,0
0.535,0.12,4
0.531,0.043,4
0.667,0.866,3
0.212,0.866,0
0.222,0.504,0
0.722,0.781,3
0.296,0.059,1
0.974,0.489,2
0.667,0.771,3
0.722,0.834,3
0.722,0.724,3
0.411,0.807,3
0.326,0.116,1
0.442,0.743,3
0.283,0.454,0
1.012,0.52,2
0.405,0.048,1
0.378,0.024,1
0.352,0.032,1
0.274,0.898,0
0.372,0.141,1
0.274,0.513,0
0.489,0.045,4
0.238,0.511,0
1,0.583,2
0.558,0.007,4
0.481,0.702,3
0.246,0.54,0
0.976,0.523,2
0.422,0.714,3
0.509,0.087,4
0.253,0.903,0
0.663,0.745,3
0.287,0.459,0
0.396,0.034,1
0.307,0.527,0
0.059,0.781,0
0.196,0.846,0
0.669,0.839,3
0.946,0.631,2
0.242,0.866,0
0.377,0.719,0
0.649,0.763,3
0.478,0.706,3
0.395,0.076,1
0.019,0.763,0
0.705,0.828,3
0.131,0.792,0
0.378,0.697,0
0.056,0.794,0
0.646,0.848,3
1.033,0.602,2
0.927,0.535,2
0.26,0.526,0
0.635,0.783,3
0.104,0.808,0
1.002,0.611,2
0.349,0.105,1
0.121,0.758,0
0.091,0.798,0
0.381,0.067,1
0.487,0.15,4
0.19,0.852,0
0.285,0.467,0
0.046,0.79,0
0.716,0.798,3
0.42,0.693,3
0.266,0.89,0
0.364,0.032,1
0.225,0.878,0
0.656,0.832,3
0.43,0.717,3
0.328,0.937,0
0.437,0.068,1
0.278,0.922,0
0.396,0.082,1
0.64,0.803,3
0.701,0.86,3
0.71,0.816,3
0.383,0.04,1
0.996,0.621,2
0.5,0.172,4
0.208,0.502,0
0.999,0.508,2
0.331,0.076,1
0.358,0.079,1
0.404,0.693,3
0.447,0.689,3
0.651,0.771,3
0.726,0.864,3
0.46,0.081,4
0.925,0.55,2
0.571,0.803,3
0.387,0.03,1
0.699,0.782,3
0.472,0.717,3
0.224,0.862,0
0.208,0.563,0
0.272,0.863,0
0.963,0.569,2
0.357,0.029,1
0.69,0.815,3
0.309,0.925,0
0.752,0.749,3
0.647,0.797,3
0.419,0.074,1
0.274,0.919,0
0.3,0.435,0
0.431,0.77,3
0.443,0.75,3
0.285,0.897,0
0.07,0.769,0
0.302,0.068,1
0.469,0.162,4
0.956,0.504,2
0.552,0.017,4
0.379,0.826,0
0.455,0.047,4
0.624,0.809,3
0.256,0.491,0
0.251,0.517,0
0.489,0.768,3
0.659,0.856,3
0.695,0.777,3
0.489,0.726,3
0.408,0.045,1
0.38,0.794,0
0.235,0.509,0
0.547,0.014,4
0.269,0.557,0
0.476,0.044,4
0.663,0.759,3
0.289,0.895,0
0.111,0.783,0
0.691,0.801,3
1.007,0.596,2
0.706,0.746,3
0.275,0.452,0
0.225,0.526,0
0.378,0.092,1
0.035,0.786,0
0.532,0.149,4
0.253,0.486,0
0.216,0.864,0
0.131,0.782,0
0.332,0.462,0
0.116,0.805,0
0.354,0.065,1
1.038,0.59,2
0.226,0.904,0
0.336,0.503,0
0.736,0.855,3
0.479,0.724,3
0.246,0.91,0
0.043,0.732,0
1.042,0.548,2
0.314,0.045,1
0.44,0.101,4
0.297,0.463,0
0.24,0.473,0
0.486,0.045,4
0.297,0.458,0
0.946,0.515,2
0.058,0.763,0
0.436,0.738,3
0.283,0.902,0
0.358,0.878,0
0.68,0.801,3
0.413,0.756,3
0.452,0.659,3
0.356,0.72,0
